guid,Retrofit_Cost
125c798e-3003-43a4-b100-f6e1091bb458,108371.97
1ea45e46-8dc9-4b1f-b4e3-356ef83a2898,17592.12
8cc96a7b-3980-406e-8b9b-412ef87017ca,233433.9
d5a1cb74-48ed-4bc4-a8a6-4735a0d46101,220570.96
0906d84a-6493-4da7-8edd-59a2a936ae9e,141300.81
9dc88894-3121-4af4-a61f-4197e2d6c8f7,232080.66
390ec725-685a-47ca-b672-eb7d6b05116c,137353.86
f89117c7-a31f-4efe-a76a-2553ebe178d7,431472.34
7864b5fa-be46-4093-a46e-38b118030fb9,216405.63
b53247d0-e288-4d3b-a4b4-b6dc43a62f39,138143.25
0acbc5aa-cbb5-406e-9138-0f3913a311fb,408904.02
604e869f-cfd6-4193-8978-aa4ff3f443da,154833.21
8dbbc991-0870-49e1-90fa-c284d599188f,260949.78
a677869c-e655-44cf-8493-c104e3ce2849,35973.63
30524413-ec3c-4a0d-a294-1cf3f7641873,54355.14
b51f9fd7-d415-4d59-93e5-67532fe8cab3,78009.99
68be87f0-63b8-4157-89c6-64145c59f07b,225765.54
872fca61-4261-4509-b8d7-857031febcae,20073.06
30fb9c29-2d27-476f-bba3-4b4ec1ff1894,82975.45
4d0bc15d-0c08-464a-8312-99fc773866e2,28418.04
a111c8c3-8c58-40b9-a195-7c3a155f8f96,165433.59
af4782f1-760e-4346-8d96-e3817c705a17,167914.53
c667effc-bb3a-4045-89da-a00a86398727,167688.99
6d5601de-7e96-435a-b0e7-a84f19138724,136790.01
9fb76677-648e-4ff1-86e6-ca64fced6310,204113.7
5b3dc11c-1f37-4931-9836-70cf0de8d78c,34733.16
f67f8c5d-955a-40cc-abb0-5e121bb06121,255311.28
f9efd2d4-13c1-4fde-bb90-85356f9fcdd7,21313.53
c2b95032-37ca-4267-aba2-42bff6b4282b,115250.94
5b934ba4-1e65-4151-94e3-c0b46e3ff727,236817.0
56e6c2dc-709f-493c-ac84-41e06708a3e8,180093.69
b1ea1a2c-7811-4b78-ac1a-b38ade8f7f61,156073.68
ed762743-f675-440b-bd00-eb22505d0068,269069.22
9ba22921-e469-4465-b230-397b36708f5d,149533.02
11d3d900-62fc-470d-a8dd-65a87ee4e8dc,88637.22
7354d3dd-02f0-4b9b-aa6a-d0b4b7ea0cdb,223622.91
1f346c9b-8e25-4028-bc17-13c44df2540b,43416.45
bd969470-7f42-4857-a1f9-f7e7fe721a3c,168140.07
1a8a95c1-5959-4395-af93-ef370010ef2b,356337.09
2639b3e0-7556-45f3-941b-4c4454c1f185,236478.69
c28e220c-da86-476b-96ff-b352c5d5be83,142168.96
305c37f1-18a0-441e-a766-23f450c340f9,28418.04
64c14442-ee43-48f0-87ed-629681edddff,124397.84
02b30699-bcbb-4f5f-8c23-b22e5396b288,305114.45
63725d7e-87d5-4094-b278-37bff941e430,147277.62
735d3e87-37f8-4208-8573-6d8cfbbd581a,171410.4
3bfcce6a-cc66-4f3f-96cb-1c93d7dc9bc6,160697.25
64be69c0-a852-4f28-9d50-5b1521b50cce,191257.92
fe46f40d-3b33-4653-a547-37789fd81cff,121653.77
dbcd0569-f4db-4552-a038-70e2abda87e1,148405.32
24e7f13b-5e7d-401a-95e2-978c757546b4,168816.69
9c78e56f-379b-46c2-a8f1-b3d95c9a2434,87171.21
13772cbb-1d4a-4037-829d-1dc4eac77eff,212338.75
4200ede8-cf47-4e7f-81af-86feca77808c,184153.41
4c012d77-a1a4-4db1-a812-fdb468024250,292976.46
a40c602f-7a01-4bfc-9964-39b944448455,19621.98
5f9ac8a5-e58f-4e9f-b379-f593f2124997,38116.26
fcd6c5ae-a17c-42a5-851f-aedd1fc6011e,35184.24
1beecf3e-8926-4999-88fb-f378f3522cb7,193851.63
a5063d5f-f613-4735-93b3-0a2ed7d4e1e4,427029.56
cc554240-3224-479c-9e4e-fead9b6325d2,124836.39
af65dc3c-f00b-46b7-b5c8-96b1057952fb,177725.52
4fd3c80f-09a7-4fae-8c70-3b9f815bbaf0,187250.11
b953e06d-5307-4bc0-bed0-c7d09f1f498e,184114.03
e4fcaf7e-6339-4dfb-a000-0b5030933265,254521.89
578c0537-0644-4538-8d04-9681218f6201,196332.57
090bd210-6d5c-491b-aad1-f2136df1f091,102183.94
e7f896a2-5fc4-48e9-b8e1-99685a1cf1f2,80630.55
7b5ba9d8-eef1-4ffb-a9c2-48bcded4d192,40597.2
624aebe6-c1ed-4bf4-b89f-7359657766ef,21651.84
19ac7272-f34f-4c31-aaf8-88689e053426,231404.04
0e77321c-21ed-437d-adfd-b1ebd5110938,150999.03
47dd7169-c5b8-4f52-b117-f6e4afe1dfa5,69804.63
db475bb3-0fb2-4876-ab9c-c8d25c7bfa45,120551.13
972ddd6a-2614-4dbb-8a1e-d8efd5f040fb,132955.83
87dd7bbb-9f67-4f65-9f42-ef61da5e8246,177499.98
83c2527f-debf-4576-b8ce-d68ad39124f8,547115.29
3fad92ff-24c2-4788-9452-659c8755b5f7,47363.4
d9a69c53-b49f-45d0-ab43-b5c975353855,131038.74
4c1926b4-9156-4eb8-80e6-86ca9d7db3c5,116040.33
6e5c3b5e-1b5f-41dc-9053-b77bda877456,240040.79
5d95fd3b-8a99-4474-8a8a-710fcbeecfc0,48942.18
d101531c-69bc-4226-964a-7183a266249d,95177.88
5c059914-c0c5-4ec5-a1dd-04663d0f0574,15680.4
4e2aa0a4-766b-4cc2-83f0-a0f3b6a67c5e,70039.12
a7bb7caa-47a7-4bd0-9a2a-9f771e37320b,120663.9
f201e966-1e5b-4ae9-b4c8-f78dba9f41fb,84351.96
8aa9b842-72d2-41a5-8198-5184af53c148,268843.68
a0c7b1a5-9580-415d-8ac2-c661f01edd3d,47363.4
600f5577-f509-4989-8fc0-7818e38da546,16725.76
cf0e9083-528b-43f8-8ba1-11c70c1c4398,121002.21
a6702828-cb46-4e6f-ab57-927beb36a2f8,140398.65
ecb7e3c9-937b-4d44-b30e-12b7dda2e855,171748.71
ca68e28f-7fe0-49fa-853c-33f3fa53ce28,100139.76
fcc3ccbd-e2f9-46a3-802b-7d00513effe4,301998.06
c5a39fcd-132b-465d-ba21-d968ef81380f,155235.96
d7f7c9eb-74ed-4616-8feb-7ecb07919e2d,352744.56
569d25fd-0761-4b7b-9dd5-abecef38413d,196783.65
7cb2f810-b871-4077-9cda-6ccfb418f9be,255085.74
8807d2e5-dcb7-4056-8840-fb80e27a093e,193964.4
0f8c5fbc-cfe5-487a-abe0-c2a52ba0ffa3,183815.1
f6643061-b356-4f32-bcf1-7a6cfab75d8d,176372.28
bab0acd4-0d66-4b45-b481-0ce02c17ac9b,110401.83
99e95a37-68e8-4b59-8469-0d6c3bd9d7d0,388220.57
3c68989d-039c-432d-aa4d-49dbbe51d585,227908.17
79b7338a-3a8c-4e61-91de-d21f84f8dd39,156411.99
920f5d61-5c1a-46d4-9db5-88edf4530f9d,165997.44
748fbf85-e49b-404c-ade7-a641e4bc77ce,54129.6
a921b28e-e011-4759-a50d-d3d2c2ad45c7,232982.82
5c387e14-fe97-4f45-850f-a1c49524a349,169493.31
2a9aded8-4326-4926-8a2e-aa767a589d17,307974.87
b4d9916a-09ac-4dc2-918f-6b83c58b64d9,16126.11
a3f5d3c5-8def-4ce6-a1e7-9cb41ceda4c4,56385.0
799ac89b-0b91-4b4b-9e0a-540298b18582,122919.3
61273f3a-e685-4c2f-8ff9-819c6f487563,124136.5
48734c5e-2a6c-4ae4-aa37-7e17d234015c,176710.59
c9f023ab-8145-4c77-af69-fd772c3d31b4,156863.07
c8273c84-d0cc-48b1-b19b-d1600cf6db96,222269.67
c26b36cc-1a25-41a4-9565-f8f3592be7be,614149.0
d6e737e0-d98c-43ea-b3ac-f29a65ffca53,184153.41
42629da2-3f0f-47bc-b87f-53f00d7558f9,137987.52
65f81676-bf64-44c2-99bf-e53474da3091,245387.52
a3d6c499-180e-4ad1-a3d9-cdffa54a5883,124047.0
62d6e323-bc5b-4e72-ae89-afa882b0cd4c,158554.62
d6b5b75f-d83b-4993-bda2-cbb89b9d51f8,132279.21
56ec8cf7-b3d0-41c9-9405-ab7303a85693,116378.64
d59220e4-990c-41c4-89a1-595c3c1d45b5,148067.01
0d52e10f-8d06-4540-971e-cf7b86a39760,60331.95
0249066f-7a2a-4ce7-9761-e0b43c5301d3,101493.0
732db284-65c2-4177-bf07-f6423bd9c768,31575.6
7ba5382f-1d4f-44b5-a043-5341ac05e393,241215.03
5a770120-04ac-47e8-bef6-4bc43710fadf,176597.82
03f8d319-5db5-4d7f-8e2e-b26b3e08fe5d,205805.25
3f6c2175-df1d-48ab-8258-0f271c271283,400895.56
93103fbf-7d4b-4239-8f40-37a73b65277e,19847.52
687616c8-ed27-4da0-8c17-afbbb3e3b5c8,198249.66
c7ddf408-0eda-4511-b356-4b5d0e66e41b,159907.86
15e27ab4-98ff-441b-bc42-ef7ebea61ea6,251589.87
43ce18cc-816b-4c63-9594-ad221c6fc44c,184378.95
903698ea-f4d3-49e0-900d-68206fd8eb29,108586.77
a583dde3-8602-4563-a235-e07b1c25c01d,29432.97
0e2675cf-074e-4ce3-a678-08c947b20eab,207373.29
4ba608f0-e346-46bb-aafc-e476fb75a2a0,166448.52
708e9619-014f-40ad-bb4a-b10331b02c72,11277.0
dc07e9fa-96cb-4021-9abc-3ebd61ed3209,114348.78
ad8fd9ca-837b-4610-96a2-9daabd354884,154713.28
8ae9c321-3896-4e11-b3fb-e2aa00aaf8bb,177580.53
d3efcfa4-e0f6-4712-a3e3-5cdfb91e7b2c,228019.15
f82129bd-fbaf-46eb-9bb2-fc041794fa79,214263.0
32ada22b-dcac-4cdd-83a4-989dc24230f9,47041.2
a9ec1fb2-9afd-4fb7-aae7-ac65ed9c6e4e,40371.66
ef6758bd-833a-4d7f-b928-8a2cd7dfb54d,114348.78
a67303b9-fe23-4b22-aa2d-48d4d62d9507,142822.31
162358d0-bfce-4147-a253-efcb0acdd10b,206707.41
d90b7f5c-fe2d-42a4-9f54-6ba02f03dc5e,104143.99
899832de-65fb-478d-95e9-9a77cbaae1c1,56836.08
f5fa067f-eb2f-4662-85d8-50dc8681a35c,22102.92
345a89f4-a966-4ca2-a555-9848e0d6dc1a,263656.26
ee9e4e13-8959-46df-9f22-9253eb707a67,168140.07
86a02f11-705c-4ec8-a05e-bc24d68d1586,143083.65
0d5635c4-64d1-4b49-a6b8-a04029172ff8,20298.6
237d8e9b-0adb-43c5-973c-d20360e3d83a,228933.84
2d62a3f6-2ff2-4e01-95a1-5ce79f4c965b,246966.3
6f6c9586-481b-45e6-8a27-5031e7d7ce46,50746.5
d00a46fe-e560-4e9c-b552-e7ed00fc0439,222923.02
636b472f-1333-44e5-9594-c6c0574b6385,299517.12
73d5c0b9-6678-4eb3-9bac-933e29c4c56a,340918.03
4244ba33-b1f1-420a-9c41-5ef1c2883a6c,177725.52
bcdaa3bc-7981-41c1-8a5e-83b034ab02d1,161486.64
b1866fb7-163f-4b4d-ab30-af15842b9194,185393.88
6bf30aec-dec1-4788-8603-948bb7953f88,38454.57
6b1875a4-3744-4cc8-a58d-c0e8bb8c490d,62721.6
b18152ca-2dbb-47a9-ada2-0c1f8797bf97,253281.42
d081e3c5-e09f-4f60-9157-5b363f78f6da,212007.6
92def18b-de70-4265-8371-987f550f9b8a,146149.92
512091bf-e06f-47f0-9b1c-db4160d58866,220803.66
d01d3ffb-2b00-4124-85de-023f29c92c1a,36086.4
6c0db0c2-ef4c-42d2-8c44-99f6d0252ea2,24809.4
de98a5b4-c7a0-4e62-88e5-54c64c0d76a2,226329.39
1d88d9e0-ed06-4974-8d46-ac55e722e5cf,65293.83
416a48c6-e837-4d63-85e7-09f2aeae695d,111416.76
953e5886-67da-42f5-ad2e-4747768cfaa7,169380.54
4a7e760f-fea4-4585-9775-176abdb6d1f4,114348.78
6f3fabb2-556b-4070-89fa-f006a474087c,531936.09
2522a133-8a0a-43a3-88ab-e32df644df92,97546.05
e32a7a98-dd35-4fa8-9632-e833592555fc,106567.65
159ddd02-095b-4232-98c7-4e6791964008,92358.63
20bc1e1c-3c5d-4a30-8926-bf63a54ddc81,227235.13
3b1631b4-32ef-475a-b655-4be65c9f3ea5,183199.34
6dd8a37f-376a-4b68-8a18-d1deea9ec406,110514.6
a99b1777-1447-4957-bb71-4f18cf7eb61e,27064.8
074fc966-6d1b-41a0-aefc-a3ab2162b116,145827.72
1d33b44e-d24b-4f3b-a7a1-a432fa04eb9f,46010.16
44fe1b43-93a9-42c9-a9ee-fae794d30cd8,78713.46
dcf8e0c5-c2d9-41d3-884e-00c5048f62ce,81983.79
b8bc5178-f8df-4cb6-b8f1-5c7704c29494,77360.22
4044fd71-92fe-4ecd-82c6-7fec3e75e1aa,72849.42
61b3c218-e2ee-4655-bd28-0c9869d889ce,132166.44
f7139cdf-feed-4c46-b47f-ada910cb5a3e,31575.6
e63a02cf-a112-4394-b865-83099f6ecb03,183025.71
41dae6bd-6c22-48e9-9774-e4ee818fff0f,227627.14
ac475b26-dde0-4054-9f57-2e5fce783280,101138.58
c7eb0aeb-86b3-45e9-bc76-6c2ccd1dfe42,216856.71
5c490fda-3096-4980-9221-d149b281f103,31575.6
39016626-0bfb-47de-86a0-24ce4a1cc5f1,186858.1
dca945e1-2269-4b92-9ba6-1ddeb007c5c1,180883.08
7ba1dcd7-4feb-40a8-9187-9324c0597dd5,286999.65
7b3f16de-576f-4a98-a2c4-7921097486da,204226.47
7e94c5be-1c41-45ad-b782-7bf6924e34df,208679.99
a0ee8780-998f-4580-8e4d-dead3f13ed21,169348.32
4ae2c79d-a681-4069-80a2-23513be02376,165095.28
4bc5b122-316d-4ef3-8178-b1cd5de2afe0,208286.19
df905318-ce28-4617-92b1-3172fdb905b4,140736.96
a5bd8ca5-fa28-47b7-bd6b-83dd5501013e,76683.6
c1c7fa70-59c3-411a-bb6b-091c9e10b5d6,73638.81
1ecd4dc7-65ca-46ab-9151-94d253445a6f,82209.33
5cc91424-8a8e-482e-a347-4ba443330f72,260724.24
a3b94f2c-4870-4848-a6f3-16458d47b209,49001.25
3517838a-b230-47c0-b67a-0b12c388a8a7,191692.89
48ffc1d7-5a49-4ecf-9c3e-f6ad085712e6,232592.6
977e32fa-3038-4dcd-b6a9-3c576e0a416f,153818.28
014f850a-d5d6-4600-9661-02382defbf2d,167350.68
e7e88a3f-b8c2-4a72-974e-0c4d339ce712,170508.24
6ab2d0f4-4b5a-4cc8-943a-7a3056da8654,52325.28
7f27232b-4e75-4b85-bda6-1d6a99e57894,541521.54
2e89991c-7fec-4008-8c02-fbc8c7b99161,69579.09
dc505943-4909-466c-805e-03706782ff44,196896.42
9441beac-234a-4199-8b04-7977efa17f6e,99124.83
20de2241-2b41-41c8-bd27-152b1126eabf,188100.36
eb02c286-4f3c-4e69-829b-a787921f864f,109837.98
20f82cbe-606b-483d-9b0b-acde79c1b573,157426.92
cdb934a4-b461-4884-89f7-535f4d0cab7c,154833.21
08837551-d879-44ed-a940-752bd83912a2,138707.1
006b8d9a-e79c-4c52-96e6-1ea2bd6459fd,137353.86
8bc86fab-f4ca-4475-89dc-85295a5ee183,147954.24
533359c2-fc1b-4166-aec5-104c51b4b9ac,37665.18
c03db3d3-1b02-4853-89eb-1bcd64e18075,100365.3
6064e949-7a1a-41a0-92be-29a759fa7908,101493.0
e0fdf297-bae9-401a-91e1-6a94099546b6,213811.92
aaafa1fe-544d-4667-87fa-aaa435a06936,191257.92
b87cff42-d9f5-4b2e-abbc-835623537cba,161824.95
67e8f114-6f46-4c28-8b0b-b68535b730a3,87847.83
f0391db7-7747-4245-bf23-9d7767ad6015,133406.91
765f1ff5-571f-4c0b-8094-8669e3822aed,265911.66
2e996649-6906-4b5c-836e-dcc51ed254f2,392140.67
fdcd5663-5ab7-4a72-805b-3a4af1aa5987,204452.01
8484a453-085c-42c2-8874-8bb9b11b3abd,36587.6
f7400941-d363-4a1e-8506-200d63bb704d,120776.67
8c24c23d-7a21-4eb9-8b63-719553cee479,214429.47
ef023ea1-3837-43d7-b797-74d3f53440b5,57102.79
d5a95b6f-b3dc-42a7-a7b1-5e74bc0db82c,251251.56
72bca2f3-1ada-4e70-a17a-51b625746fc7,139722.03
b5107e17-61f0-4bdf-b430-b7fe4d4939c2,24358.32
c4802fbf-de66-4d32-8dff-2c61fff2d7a1,192836.7
67ce1284-3d1a-4182-9dc3-168c29d361f3,151111.8
c827bc5f-b013-4f94-9698-8d0ac8c8e34f,348346.53
98909fb8-ba70-4a67-97b5-40936756d713,552342.09
a730e429-aa6e-431d-ba84-308ec94849cd,229938.03
47477dca-7048-48d0-b843-e0904ad8c177,274799.01
546beeb1-b131-438d-8217-8a6e924b0c57,189566.37
5644d662-35ea-4f74-8f98-b56518d30cb5,124397.84
8739387b-12df-4633-9943-e73f374674c0,181672.47
e6210f6b-df68-4ce8-8464-6aa8f235eae6,36587.6
76da563a-1df9-4b81-915a-81b68d269586,181761.97
0cc9aca4-4811-4de0-a457-ddeecd5e27b0,56272.23
f1ced43b-c36f-4362-81b5-7b08c12331af,243808.74
91ad2132-f88a-4aad-a9b9-3211a9a8a0b2,184898.05
ca2be469-8963-486c-9d0f-3893f9f3d2e8,122580.99
0199c0c2-9fdb-4819-b964-3e5836b8171f,306029.14
413abd5c-0cfc-44a6-ba3f-d5ec32f01d2d,305637.13
da1fa3c9-d76a-4b9e-ab8b-e562555402ac,435392.44
54bda881-a023-4373-a7c0-4e8fc70aa43f,408904.02
62e506bc-d30b-43e5-8f40-3e85616f62b1,319357.48
d67589f0-4d37-4586-bd9c-4bdeafed66f3,13589.68
33493a13-c58b-444b-9509-421737281cb3,176372.28
275e9d46-5745-4ebc-8e62-d5b6bf1b0f90,156750.3
1abe5e1b-e046-46ec-a01e-4798d7f643ca,78826.23
d9a18df8-c56e-485e-a20b-21d0463bd1a5,187903.46
b7c7a05e-8f19-4f81-b7db-61739b013cf4,55257.3
0aecabb4-9334-44cf-a403-1528dc79080f,15787.8
7be90398-0acb-4503-a9c8-83ff29dc3a97,162501.57
b85b7bd2-378f-4e9e-a6d2-f24e416214b4,281812.23
2801a045-6e2b-4e9e-9eec-9165ceffefa4,118295.73
840b78d3-4590-460a-b01b-6e18482f07a8,22441.23
6878b9f5-974e-4181-a3ac-d67e0821f5af,15336.72
0da9185f-2c42-4e72-b670-2a632ecb9987,96982.2
535a8fac-956c-4c85-afd3-1b7581717cc2,44656.92
8ef44bc1-0887-46f6-ba63-bbe206aae22c,67662.0
f062cd60-a48e-441a-9b67-eebc5582d285,273492.31
6117c5ad-0e61-4a70-83cf-5cd7eafb60f1,73175.2
074f67fc-0554-4c56-ab4d-892a9b152c19,146262.69
70440cfa-67e8-4117-a622-b05f453478ad,50069.88
09c19e0d-069f-402d-8d89-0befa0023ae0,196670.88
d35f2513-059c-4747-bcd1-c0230f49d2eb,147841.47
40b3ac57-19cd-4b37-92d7-8b110d69284d,249221.7
2a463b91-f7cb-4aea-b314-783b88a795da,125964.09
89d6ca81-fb59-46ad-8395-13bc56caaddd,233321.13
cb9a7598-04a8-43b8-b0bd-b39db74610ac,146037.15
88e92d11-1014-42d3-b1b1-c5c2a9e33bf6,204452.01
d140d956-8c5a-42d1-9d61-60fe2ee91eea,188664.21
8c307801-1af1-46db-bae5-e0736b72d97f,138256.02
9d308d7d-efb4-4416-8d03-327343c4e4c3,409355.1
86637d32-6e07-45ca-84b0-9e111952752f,208549.32
a9504a9f-9cd1-4b1a-892e-a0803f268bdb,97207.74
f51a6938-8e2b-4268-899b-96202f06d63c,174342.42
78c64ab4-a95b-4a91-88f1-68eb0b07bd00,155848.14
6fd67220-9241-490a-9d89-bd28ae5d9496,152491.89
5264c248-c6ed-4979-bf1f-80888fe1692d,157765.23
70353ea2-13ee-48cb-972b-f23a0adeec3a,72172.8
9d0f5982-71e4-41b7-998d-419a5562ebf7,32477.76
1a5f5fa6-6913-4593-8703-49eab95d73e1,80179.47
6e5c74be-df7e-4cf1-8704-7157ce68a733,60895.8
429a7541-efa9-4304-a7ab-6541e8933a17,38792.88
5b197f9a-0755-4cd7-bcc5-282bb801c34a,78939.0
bb91ced4-5eab-460b-9b73-ab656d6537c3,48347.9
b7a1f98b-743d-4092-b533-0e7026c21227,84803.04
410c9591-9526-4e78-8c2e-f4725b4d6940,162952.65
c16d7da0-6d4a-476e-8538-dc3f6a9e5022,42598.42
064ddbcf-57cc-4220-b366-b11dfd074659,69917.4
6b0a317e-5114-497d-8336-bb1a598d6e04,166110.21
1370cc64-dbcc-491a-95be-6cf776fe4779,105439.95
f282a3ea-b5c6-40f3-b857-b7a7f78414b2,50830.63
d8da852d-c892-46e6-8baa-63af459f0107,153931.05
da249dcc-da3d-42af-8eac-8b86de243ec0,121791.6
3ee5f212-9b5d-4d74-b9b9-43d3c4c8fe7e,131192.68
93967fcc-51df-4c25-8178-bc85d8af675d,138368.79
394a5c79-b606-4ec1-ad99-dc06c573eb13,124047.0
c53bfd31-e3f6-4d90-94f7-1ca85ab6f489,90441.54
4281eeaf-a6ad-4f24-adc3-11ce7c379555,122693.76
0baf77dc-9f2f-4a6e-b8ae-3006f6ff90ff,279444.06
6431ab4c-d536-4208-9f37-ba79fc1eb064,233095.59
93ac5297-1398-4442-9015-47f433b68666,268004.17
dd3942f6-8006-43ea-93d6-ce347114a09e,111867.84
846c60b8-264c-4e50-9028-f17f6dffec21,109725.21
33aa8cbb-1907-4380-8a40-ca3417488c60,157878.0
ccd8bafa-cf43-49d7-813f-01150a44cd3f,175470.12
1b43d404-8090-40bd-8e4a-f9695f9947e5,46912.32
5024a81a-f7c9-4080-8c9e-03151251128b,133632.45
efa7d6be-798c-4192-b6c1-c394e7c2e7e4,59204.25
85214034-3e14-4d3d-bfdb-6591ce103216,145473.3
33ee8ead-c949-456e-9d38-c08b547177a5,193626.09
f82cad2f-8a19-4325-98b9-a024e551e020,207271.26
b1c28979-3360-4fae-9211-976d5f1af336,153818.28
0b8d57c5-9b74-429b-aea8-65582325d0a5,192611.16
c62b47f0-029d-415c-8dda-5ba86471a3b6,45446.31
af0fda91-50f2-469f-9523-533759bc18d3,55595.61
5968b8b2-ef91-4ff1-87ea-0fd3bdcbc53e,143443.44
6e99aa6f-6546-42bb-a145-abebf26606b7,132843.06
9b9e6aad-bd4e-4bfa-a9d4-f72fafc26546,148405.32
1333658b-2182-4fed-a79a-909241c186d5,162614.34
27497c06-e818-46e6-b4bc-69a992cc4f24,139947.57
31b33216-f167-4693-a609-7d369cc357d9,201181.68
a9ac2187-6f05-4c5d-baf6-544e124e5cca,372253.77
a81b6231-5cb4-4c99-a32b-6f0fc1d4f4e9,171831.05
3ecef7ab-6d53-4c4d-b86c-5c096fb2d1f3,194528.25
a304a57b-6558-42a6-b4a4-741f6ca812ae,245049.21
af2919ed-4bd6-449f-ba1b-c86e00bd1d25,189904.68
918e1a99-8526-414d-b87a-f9a265ece760,52438.05
da220086-33c1-4eca-87f5-a6031e029bb4,21168.54
7623f624-b9f9-46fc-a0cd-d8c220b94b23,253055.88
48f4bff0-48cf-4bf5-a582-c21359fc8ab9,187085.43
81905b3c-e51c-46f7-89d6-57a4c274b8e8,212120.37
ce0b7796-2f56-4aa3-95fa-3ba2b65445e9,194415.48
b34a5d02-47f1-4af9-9bd5-67548c0c6473,235689.3
7158d715-4061-4eda-86f0-b73aa2f38344,52776.36
e15452e3-5c06-4f25-98a3-0c5e0c26dc2d,52398.67
86988574-d6c4-4eea-bc91-995302764ee7,167914.53
5e0b1986-7e49-4dfe-ba90-5a535958f410,72511.11
358811ef-fa22-44f0-ba0f-38ed8d22e1bb,144007.29
26c575d7-0f3b-4aa2-8e93-2f95e34453a4,113333.85
2ea3eae8-72e0-4dfb-bd6a-568da67f4316,69466.32
ec7ddf73-b7d3-46f6-8885-7e4d4428e99e,87509.52
5a2f5518-73f0-4651-9e36-365a46b0e899,401026.23
ef9b5149-075c-44e0-acbf-efbae728fe41,134534.61
c06f67eb-22ca-437b-8274-b309f61ff14c,232418.97
b43a4bcb-206d-422c-b700-762708ba6543,203324.31
fe8a92f6-dd70-4dda-8c89-f0fed3c9b5af,222269.67
75dc8929-92a6-4800-b833-5803a473d337,116040.33
90045774-3d47-4113-93f5-86686ffe1bbe,36537.48
e5b70d07-4cf4-4e3e-bcbe-70fd30b89074,114236.01
59666cf4-d0a0-4b01-bbe7-e2fbd502cf75,4032606.87
39c40dd8-ef8d-4f7b-bcf4-13d58059e7e0,3842743.36
78400cda-2214-4d2c-b25b-e5892f3c8db0,3363445.8
63983762-8d24-48f7-8530-7b4c46ffd33f,9621649.17
a40d6e7d-652c-42b8-9643-b575b5b25b63,4238934.8
1436af8f-03fa-42bd-a1ef-823729aa7e44,3818569.41
0cb82efa-0fdd-4428-9051-fe6deab2eab4,5309775.45
16c99bd6-b0a9-4e2b-a89f-16ebe532d28b,934682.51
d94dca01-f953-4d3a-ac79-760676d5e3e2,1727588.07
1ca80e81-f7b7-4fa2-9eee-a285ecfd9ee0,684580.13
2bf7e8e0-4df9-4e8f-a9b8-ea3d0e44d663,797348.34
615ee3aa-617e-4ebe-b878-b801100dbb0e,996620.09
f0d908bf-b8dc-47ef-a15c-a9977f8f1d71,2589356.72
8e7bb9a3-a4eb-42ec-853a-f2f5d969649a,1596395.39
17c912b3-5e19-405c-adcf-92d05f996435,911945.93
ec93f924-62aa-4bdc-bc11-e8c4e6cf680f,836418.67
404420a3-4c6f-473f-858e-db5b1b7a37be,1354133.21
ede6cb89-8719-4104-96e3-2980e2d79374,969963.41
dab69bfc-4590-495c-9f49-d1b5d1077d3a,1674405.38
cf2fbc13-4c1f-4879-85e8-ad0ac1444c2b,740768.23
0fb835e4-99d7-4e79-8523-fc19dd26c76f,1513289.27
27b282da-e241-4970-ae16-09423e974a84,2819597.26
26c12dd7-e5be-4446-959f-d4cbac677980,1053069.53
e46fb7ef-feb4-40c2-98b0-0987282abcbc,697820.76
e46b7a40-e3cf-4e7c-90b3-f8a123034c84,2742109.95
cb702e0a-7849-45c7-b365-f646d01b2041,944482.76
915bebf3-bfde-49d6-b1a5-87698e6b96ed,1152509.4
a3e94103-1b94-4d8e-bf2b-34c427581ad9,2083010.47
0bd0e732-7819-452f-9044-427f03480842,652036.14
8f2359c9-68d5-4e9b-b377-08f1b6af827d,517050.45
5b2391a9-bfe9-45c1-a4f6-32cbfdecfc20,137015.55
e4b53166-3ded-48a6-99b0-7f50264cf5d1,53313.36
efb2ce24-f916-45ad-9cd4-de3b2d8cb185,111642.3
1fa0d4d9-c708-494f-b65f-6f0c06917cb0,139383.72
cee7fa4a-e277-4b78-99e2-510dae9ab6cc,410173.13
5d942bba-915f-4941-94e9-3b40d9874a48,146939.31
4bc5d365-1a5e-4cfd-a0be-aef23b9e919e,72623.88
ae8d902b-0fd3-4e96-9696-fb1cbd9e3c46,132955.83
75844187-7f99-4b76-b9ca-99ad2ff1521c,151111.8
e56cf037-5f37-4b37-8a44-50c10ae3d270,103748.4
72dd2eaa-8c88-4b04-8031-c7fdc2209715,389004.59
ff5de74f-b1e3-48e9-b3a5-60981b63410a,235012.68
0593d76d-2dea-4b68-8a31-39be51cf03e7,69015.24
11b16f6d-9f77-4512-8729-9ce0df24fd34,177838.29
f38d1480-9380-4dd4-88aa-35c1b0a7d2d2,29207.43
4212a4f0-1b3c-4bf0-898a-431e982f1441,153028.89
cbe2e3a9-1c59-4c57-beb6-60662c31f471,551445.3
80aed6e8-3817-45de-a71c-2c5614de1fe0,133632.45
c60b85c1-20e6-4863-a092-4777c4df89df,141864.66
5312ae47-68cc-4637-8d13-044dc878d74c,183927.87
f7b19a7e-9f93-4855-94ec-5a696241c19f,98109.9
6c98dce0-f346-4e5b-a15d-97cad13c0ca6,337182.3
7f1b7a71-6e05-4530-be25-6a46e42b0887,362781.09
