struct_typ,guid,retrofit_cost
URML,b25df74d-85e4-4d1c-9443-07a44c26c018,20132.23
URML,311b8168-4721-489d-86fa-78699a1091f2,20132.23
URML,c6eb6d43-6e0e-47ed-a409-9fdb3a801de0,20132.23
URML,526bc3a7-a293-4369-be42-a4ad3be2517d,20132.23
URML,1784155d-c488-4772-8320-bb4d245f9321,20132.23
URML,67851001-8274-4aed-8e5b-70bedc87cf52,20132.23
URML,68ea2c30-5b37-4bf0-a6a8-e87fd9ea6d0e,20132.23
URML,695d6f99-277b-4ff8-8480-4b24828e3219,20131.23
URML,e2eab542-3e80-436e-b788-cb80c60dadbc,20131.23
URML,4b68fa1e-1207-4ce8-b12c-2e8e7052f4b3,20131.23
URML,14315e35-ce29-41ac-a310-86251c7714e5,20131.23
URML,c4117fe9-4bc0-4201-b2fd-d8a3fa363d89,20130.23
URML,47b8f387-732d-49ce-bdbd-3715f98e7031,20127.23
URML,6f1f5c23-0721-42bd-b8e4-1dc9292f1e9c,20126.23
URML,3b6ac731-4d97-4a94-874a-e8d0f18f1808,20126.23
URML,5382401c-8911-4d67-994a-6d889441b499,20126.23
URML,7645d406-536e-477a-8cbc-1cdef294fd15,20125.23
URML,4a1f76af-dab3-43ca-bb3c-2432c9125ae6,20125.23
URML,6d4c7cb5-7edd-4dc5-b47c-2bf477729e5d,20125.23
URML,f9336eec-9b25-4db2-aa3e-19c02193546e,20124.23
URML,2208e391-a7b2-4ca4-9830-9a9e9f3e6d1f,20124.23
URML,29ece7d1-23c8-492d-bed2-2922f5dce699,20124.23
URML,bc6c186c-1572-4524-a25f-10e55769d452,20124.23
URML,072af68f-51c1-480c-8a52-537171c7825e,20124.23
URML,c5769504-9fe2-42e0-9bcd-a2cceb8b0960,20124.23
URML,354f01f3-0495-434e-952a-540e7e46fd59,20124.23
URML,ea3ac2be-99cc-4800-ab4a-2b1364367174,20124.23
URML,24b0fdc9-94cc-4f49-a78d-be5f7aec90ef,20124.23
URML,f3813063-31c7-4536-8158-d5a7569d6a82,20124.23
URML,c13606f8-8b69-405f-a70e-b3951694e539,20124.23
URML,62e11c7c-15e5-4b34-b7d1-40460c2a55c9,20124.23
URML,b0ca2352-177e-455a-b604-308a666eb37e,20124.23
URML,6790841c-18dd-44b4-af0a-7129a9523e72,20121.23
URML,39ca26eb-3952-429a-9d9d-f8986f43a70e,20120.23
URML,9fc2e502-13a7-4666-973d-71fa46bd0a44,20119.23
URML,255ec441-2383-43ff-bbc3-e570f4fe3b6b,20117.23
URML,1a2da3f6-47d6-485c-acbf-e7b877ea795a,20116.23
URML,589906d8-b7c6-41c8-9986-948bf6686883,20115.23
URML,d22c9f0d-88e8-43f3-9e54-2d71b44c4b34,20115.23
URML,8dacebe2-35c0-4745-80f7-1eeeb2d4a10f,20115.23
URML,7ebe437d-fc8e-4473-9767-f5de53020375,20115.23
URML,6d4ded98-3884-4f0c-9128-54248e4ead66,20115.23
URML,1f50a6bc-870d-4972-9fd1-87522aeaded8,20115.23
URML,98f27f7c-a687-4934-ac34-d19b5de22f06,20115.23
URML,ff505459-488f-4316-9a65-99ff12ece2fe,20115.23
URML,35c54aed-89a0-4380-bfda-e4f10eea1abc,20115.23
URML,a044cb97-f299-4695-975a-36ccc3fe173e,20115.23
URML,2b5c6072-d8cb-4245-9e5a-13b1901c38f8,20115.23
URML,d3889fef-2765-4145-8417-8246f893f123,20115.23
URML,6305a2f2-d5eb-4c7a-aa50-80c61b001b1b,20115.23
URML,d5b62bb1-7c88-4879-aea6-d54a0ac59c91,20115.23
URML,62ae62fd-e032-41eb-aeeb-ca7ddbecca9a,20115.23
URML,d1b97694-042f-4a12-a5e8-f3387a2c95fa,20114.23
URML,d4283971-a388-4880-9a49-7d0915bdf514,20114.23
URML,c971d1ed-3d54-47ac-bf60-b51b1b1cb9f0,20114.23
URML,b6103127-c1f5-4a5d-9aa2-aa40a67664be,20111.23
URML,9c30c873-f283-452f-9aa6-e786bbee29be,20111.23
URML,c1128678-f330-4b13-b20e-2efb09acf05c,20111.23
URML,a7fa4d10-46f4-4651-a3d4-5b6db27d669b,20110.23
URML,7c6cae20-0d31-4535-96e5-8bee60f63bfc,20110.23
URML,1886b678-4700-43cf-8867-efd049904481,20110.23
URML,b4cd5d1e-046a-4698-9364-2a4877dad1c7,20110.23
URML,6ce114e3-f166-4304-9c98-1b802ce4291e,20109.23
URML,f265bc93-cf09-416a-8000-efa6580c1955,20109.23
URML,b52386c4-b3f2-4d3a-b653-98642758b862,20105.23
URML,3d494daf-b542-4f13-88de-fcd1ebafcb9c,20105.23
URML,f6edc99a-ce43-4b41-bb2c-6fddcf3b57fc,20105.23
URML,52b96dfc-86b5-4604-88df-2f8f3a2d0539,20105.23
URML,ab82ef35-7958-4dde-9fb8-9bb4c35f3582,20105.23
URML,100ec986-ff79-42d3-bfd7-230ac4ea7bea,20103.23
URML,44c218f0-0b67-40f0-b113-37841cbdc341,20103.23
URML,c99d71b1-6ffc-4d44-aee4-e389dbc54eb4,20103.23
URML,c69311fb-486c-4abe-bd50-278025176fb5,20103.23
URML,d1ab9cc8-163b-499f-9f84-9264a9d5d085,20103.23
URML,b4a686fe-e5a1-4a10-8fe9-c133b10195d1,20103.23
URML,57187e92-c497-4221-8a87-f9da537502fa,20102.23
URML,fe263884-45e7-4cc5-ba0d-008492a944a9,20100.23
URML,07a6940f-b883-4c49-acdf-073b28cc1dfd,20100.23
URML,63752e14-e777-455f-99ab-2bc27bd1b1c0,20100.23
URML,fd8af623-d928-49a5-a8bd-fc86a59ea353,20100.23
URML,c0cc1ed9-eed2-4b34-b692-475d0d2da4a9,20100.23
URML,37f5704c-ae15-4eba-a44f-8aa7280c4201,20100.23
URML,99f72351-8b3a-4909-b336-ea4e631deeb0,20100.23
URML,14b8ea26-e9f3-4e00-868a-7ba6d2257fb8,20100.23
URML,5f3a7090-a696-4b8a-a34d-7e49035f8ec9,20100.23
URML,84938841-1125-4581-8c0a-17abab27a5a6,20099.23
URML,f55d396f-fe1f-4520-a0ed-568cb9aeb7b9,20099.23
URML,366608c8-0075-4a90-baa4-459e36040df9,20098.23
URML,26824500-e1c9-4288-9475-fc59da5251c9,20093.23
URML,9b29c294-d124-4c39-9bdd-773024fd5429,20093.23
URML,f72156ab-e701-4a51-87d1-3226753b61a3,20093.23
URML,70cd61d3-7a0a-4363-8f44-db8ade8a42db,20093.23
URML,c0e87f87-bed4-480b-95d7-0ea10cdd2c43,20093.23
URML,d2696fcb-b88c-413d-8fe9-3d51018c0e25,20093.23
URML,b6e6e24f-c4f6-493a-b57c-4aa0b57aa5e1,20093.23
URML,370d05b2-c2e5-4b06-9436-557425feb90f,20092.23
URML,c1728fcf-b1d5-43ca-b7b9-9e2f5f23b8f9,20092.23
URML,dc201976-d989-4784-91a8-2114a79e339e,20092.23
URML,8307ad07-6aa4-484a-8bfa-9f1a6b6b1047,20092.23
URML,12646626-4004-4638-8ee3-1a19b57d8c49,20092.23
URML,01ae800a-b616-468e-9fdf-e8ce2d994914,20090.23
URML,f5798043-0c2b-4cb3-9c82-072467ca6404,20089.23
URML,8b9dee8a-fba4-4bd0-9048-16c780486840,20089.23
URML,a4b272c4-a4ed-4bc6-8362-30209bfc1c33,20089.23
URML,099240f2-5b75-456c-bb17-cd7337b64cdc,20088.23
URML,ea2f6ad5-160d-4fd1-bcf7-e8e39a92ef9c,20087.23
URML,d19992eb-e0f4-46e2-8eec-8356941423e6,20087.23
URML,21825a99-bbb2-4a68-8109-81095ab73e9d,20083.23
URML,a82a22f0-e43b-4b77-95d0-1b5637d71784,20083.23
URML,296137b1-ae27-4db0-b9aa-ed36892d79ba,20083.23
URML,5bc87df1-1357-4b80-a655-5b10d060a097,20083.23
URML,c3bd6524-82ee-4d8b-af5f-3dc292df5473,20083.23
URML,97743dbe-0b79-4a1d-bcce-5dbc6d8523f9,20083.23
URML,8c4f3b97-9afe-4a83-9ec1-3953aee2b5d1,20083.23
URML,869b3144-2eb5-45bf-9e3d-e7371e7d4890,20082.23
URML,654b8f5e-cbf3-432b-b952-68ce79042c80,20082.23
URML,bbf9acee-64c1-46d8-bd38-cb0b2e68cd95,20081.23
URML,67450c3e-6e00-4741-9ae7-1b4cf2e9bbb1,20081.23
URML,a1cb35b1-2f7e-4a86-9dc3-89d0bba2fb26,20081.23
URML,909f2002-9663-4879-aa47-33501171fe42,20081.23
URML,05f70e03-fde9-4552-aead-1f989584a40a,20081.23
URML,4aa87b15-8d69-490c-9036-56d416154fee,20081.23
URML,1c0b32b1-950b-4b8b-89ba-6652498c4a42,20081.23
URML,44d47ad1-cea0-45ef-86f2-0dec73409bc2,20080.23
URML,e8270d7d-b6d3-48d6-be53-4c66bc2cbf53,20079.23
URML,d778e9fe-b49d-4b23-987b-6cd9ee6e420d,20079.23
URML,a201b943-85b4-4be5-bdf4-fbf08545cfbc,20078.23
URML,4ab8b1f3-bad6-4cc8-8535-3e2075b8eee4,20077.23
URML,53c1c2bd-48e0-402f-b923-7d3597575dc8,20077.23
URML,067c7ef5-ef98-41d3-8373-d98da11624f2,20077.23
URML,23337f8e-55ba-4a97-981c-b4841ab8149c,20077.23
URML,26a0da39-e2c1-49cd-9570-8105d8916211,20077.23
URML,090b0ca7-a8a6-4e0c-811c-973b403d04db,20077.23
URML,502f14b6-2645-43f8-864c-5dbea8f8fba7,20077.23
URML,559261c4-1200-45ab-bc0f-e46aab73f3d2,20077.23
URML,2e0ce5c0-1cf2-473b-bff8-8059d6952d15,20077.23
URML,64badfab-d3b1-408a-ab6a-711a5cf27c68,20076.23
URML,271f187a-d3da-4df9-b592-e947468bb556,20073.23
URML,b587cc8c-71b0-4839-b62a-e84d6d0c474b,20072.23
URML,d83f7bb2-a0d3-46f3-9b3a-ccb1b4086566,20072.23
URML,ccdb5039-a5cc-4e1b-9d9d-8c511415e023,20072.23
URML,6c00c0bd-3ac0-4a11-81e4-4a3d73c32e95,20072.23
URML,19fc4284-3b55-4794-a860-9a5354f44e78,20072.23
URML,331ca02e-706e-4610-9890-6dea793b5298,20072.23
URML,2864a252-f1c1-43a0-8411-333bdafd06c2,20072.23
URML,f7d60df3-1dde-42e8-a371-0ffb34e2535e,20072.23
URML,6e7e5406-47c2-4083-95fb-0176f9df23e6,20071.23
URML,b6caf67a-f66c-4445-92db-f4db2177aff9,20071.23
URML,bd8e329b-283d-47a5-9a80-b66c7e818106,20071.23
URML,72107bbb-f95d-41c9-a3b6-1f062f26f9bd,20071.23
URML,88ab2229-1be8-45ff-bcc7-ec915f9c93b1,20070.23
URML,17fac6d9-4037-43a3-8aef-6126a189d223,20069.23
URML,00ef4450-7673-4626-802a-314124ec22a1,20069.23
URML,8828d6f5-1264-45fe-9f60-c9e9fa953884,20069.23
URML,41550cfa-4e24-4829-898e-e97a710885c9,20069.23
URML,aca4049f-1918-48f5-bad2-f0bd21270855,20069.23
URML,c75d00ab-1f5b-47db-a221-216313145f38,20069.23
URML,6ba32ab9-0e19-4714-a770-0810e6b99c71,20069.23
URML,74a262bb-e2de-4f17-b59c-fb30cac69dec,20067.23
URML,091fc08f-8d4b-4c76-b4e5-af1b908c5396,20067.23
URML,a97c3311-7d61-4c54-bcf3-402882cbe13c,20067.23
URML,1df52a32-7635-4278-9f5f-4b8709ed77a3,20066.23
URML,de7351a4-73e9-4527-9959-71c9fbf48910,20066.23
URML,ed953430-f6a0-4c84-9e9d-abb27eaeafaa,20066.23
URML,f3e12870-57b6-4203-83d8-6223105cb98c,20066.23
URML,749e454c-7401-4aa8-85bc-c0a4813032a7,20061.23
URML,8af89890-96dd-4aee-85d2-e07c9387f810,20061.23
URML,7e117b22-eb6e-405e-84f0-89cf59d4afce,20061.23
URML,c026cf42-c4d8-4474-a052-e676f10a88bf,20061.23
URML,d5228c63-1b5d-40ef-acf7-a937337f0604,20061.23
URML,ac89a33c-6793-4cd7-8ac8-dd6fdc313f05,20060.23
URML,2270a3d7-7f74-4d2b-b13f-012428ca8d62,20060.23
URML,cd8edd93-df17-42b0-bbec-e130b4da1286,20060.23
URML,597eb5d5-bc10-4341-bad6-0ce6556368fa,20060.23
URML,3cac5662-f6fc-466a-bfe6-40815cc62702,20059.23
URML,78c36c6f-9c53-44d5-95da-b8421f9d1b20,20059.23
URML,630259b7-5804-4959-940a-90e503474dd2,20059.23
URML,d6e7dc46-2af8-428d-b519-a58959e326d1,20059.23
URML,80cae13f-f00d-4e1e-ba65-6a87726863ac,20059.23
URML,aa499606-572b-4634-b295-1e7e14fdd4ed,20059.23
URML,41daac04-f420-46b9-9e3a-2b4549399a52,20059.23
URML,8c295535-6731-46f3-bc85-d3d947c499ad,20058.23
URML,6d5c385d-7343-4744-8544-86e9a9a84542,20057.23
URML,db830bf6-c2c2-4def-9517-0ab8a1f400e4,20057.23
URML,61e25da4-bd6c-4a56-90b2-837dc1885010,20057.23
URML,e105cb12-f9cc-4021-a708-bee4bc324d31,20056.23
URML,e236b44f-7df0-4859-bf5e-8ec415a17a82,20055.23
URML,b5411d9a-4e62-4041-ab65-ffcfd153ea88,20055.23
URML,834cd33c-bebb-4538-aba8-bcf89f34de62,20055.23
URML,ac8a73c5-493a-465d-9bea-8e44849d0cac,20055.23
URML,ebeda928-b91c-43c1-ba80-54a1bbd6c7d0,20052.23
URML,df1a5194-667a-44fc-9190-40d0e3da5220,20052.23
URML,a6c194eb-e7e3-4b99-af02-b6765df57fa8,20051.23
URML,f4a24e2f-5099-44e6-b3ec-f55c665807d4,20050.23
URML,b0467784-88ea-46aa-9163-b351b20268a8,20050.23
URML,7f0e55fc-88cd-417d-8820-88796907c124,20050.23
URML,5f6af7e9-98c1-4f85-87b0-05eb4dae1ff6,20050.23
URML,a767690b-b65b-43f1-b8f2-cdc7e1321016,20050.23
URML,2161056d-e369-4dc6-84e9-21c1433532fa,20050.23
URML,a5d053c1-e76e-4594-935a-d42c1c059528,20049.23
URML,5ac76aee-2020-4afe-8753-0f64d74cf18b,20049.23
URML,ac34a34a-a5b9-4a4f-9ad3-638046486a08,20048.23
URML,7cc7b7f3-86d7-4649-a5a8-5be23b552fa0,20048.23
URML,97ebb85c-50ef-47a0-8117-b1bc44c75a7d,20048.23
URML,6b780fda-ba61-4eeb-95fe-ce5eb18ee93d,20048.23
URML,11c93e74-ff2f-4c2b-bb8c-1cd02e509393,20046.23
URML,fdb91afd-466f-4468-9761-91b0d24a21ee,20046.23
URML,b7739d4e-27dc-4cff-b86c-00db8f727c7a,20046.23
URML,04b143e8-c855-4328-a677-cc2982a007e6,20046.23
URML,d46fe0d9-582b-481a-91cd-30b65d1691e9,20046.23
URML,dd3fd6de-62bd-4acc-be62-73063847983b,20045.23
URML,ffd02bb4-45f4-4995-9bab-d6e48e5f7db4,20045.23
URML,b2fa36bf-d1cd-4740-9f6a-c9118abe4706,20045.23
URML,e5a62fbb-6cf1-4ea1-9d7e-de64b5d23aee,20039.23
URML,b3a58352-7f59-433a-a648-b74ba0204d15,20039.23
URML,9a5b3a17-264b-430b-b36b-1e3e594782db,20039.23
URML,862549b2-acc1-4401-898e-4f68e0f9da23,20039.23
URML,653dabcc-587c-42e0-9695-234cdd56a350,20038.23
URML,b7457aa5-cd5b-41c8-906d-4dc571fd2d84,20038.23
URML,ba87fb02-29aa-4800-9102-f9da7834cb02,20038.23
URML,7438a605-ae84-45cb-ac4f-e26ef6fef545,20038.23
URML,25c168a5-8a73-4522-81ec-14d3f07ad674,20038.23
URML,f42ef24f-4a7e-44df-9f34-555e6f31b910,20038.23
URML,0c9cd79b-8f39-4481-b7c9-9b6f9eb392c5,20038.23
URML,d2733baf-afca-4769-9b2d-adaecea55c4f,20038.23
URML,ad0467b9-7e2e-4b41-ba9f-70dc9b1d0275,20038.23
URML,c5708e9a-ff57-4e79-a9b0-015d2e590415,20037.23
URML,3ee08e51-c2ac-45be-8402-4a5f2903b225,20037.23
URML,def24d85-7727-4bab-8b4a-f95d2994a7e6,20035.23
URML,c73132b6-2d72-408a-906d-b68c87b503cc,20034.23
URML,6b1def5f-a06e-49b5-85e4-6abe5fbebfec,20034.23
URML,f19f6b15-51a3-4414-aa5a-257435af0bdf,20030.23
URML,a7861224-fcc8-43fb-9ddc-e6c0ebb612ff,20030.23
URML,8eec53fd-0d2c-438d-8b64-b55e33d956f2,20030.23
URML,5dc51b51-f773-4fad-870b-38920da70033,20030.23
URML,e789a951-23ea-4cf0-a105-e9ea752456fe,20029.23
URML,5eeeb55b-d58d-419a-96af-3b3b4f47d1c8,20029.23
URML,b9509a1b-dde4-42f3-83a0-b21b9c784e7e,20029.23
URML,9a79c96e-272e-4fc0-9df6-198f3ac9c9bf,20029.23
URML,6c8935b0-042f-4f07-899f-2b538b8fd211,20029.23
URML,373301b0-9543-4bce-95ca-6e2a845282c5,20029.23
URML,d975aff2-6ba1-4ebe-aa37-7207dac178ef,20029.23
URML,19c6d383-445a-46fe-a3fa-1061fa404d9c,20029.23
URML,a09f8bb3-3a8c-4275-9e43-29a938200924,20029.23
URML,1803331d-a813-4525-b252-e0a050b9950e,20029.23
URML,f188d06d-f35d-4cb0-a7d4-a751c601e9c7,20029.23
URML,8c2ad8ac-bc5e-4b43-a774-0098e28df6b0,20029.23
URML,e8a78993-dba3-4c6c-9063-fecf5e33f547,20029.23
URML,62883ad7-c937-4d7d-acf0-9380733736d0,20029.23
URML,3a9a0dfa-702e-4673-a897-d9ca4f388669,20029.23
URML,86354314-999c-480d-a1a8-0c890e89950a,20029.23
URML,e92f554c-ed9d-4dbe-9975-d34aeb94d194,20029.23
URML,c1035f4a-e826-486c-9e2e-a4045a8737cb,20029.23
URML,c5a91a3f-5bb2-4e4a-9e29-60249d88a1e7,20029.23
URML,3e1cf7bf-2d1f-4754-8266-751ceb0041ae,20029.23
URML,d21a36f4-a9c3-461c-96dc-6dc5aa4e3eb3,20027.23
URML,11c7a07d-40c4-4d45-adf6-c2bc2755fbc1,20027.23
URML,348e60ad-a703-4c34-8a59-8617a7c19636,20027.23
URML,5b6aa5d8-eb9b-46bc-b188-bd6e16fe119e,20027.23
URML,e1047757-dd78-44cb-9a8a-cd907ddeb718,20027.23
URML,e558847b-fb7a-49aa-a21f-a7d2f6b5b690,20027.23
URML,41159a8b-e5a2-45cc-8091-317cad7587b2,20026.23
URML,7a3a2107-2906-4831-ba9e-96424259160d,20025.23
URML,4af29edc-be05-4349-b24a-72bd1880686e,20024.23
URML,576a91a8-7408-476e-8b75-58123b42c6b7,20024.23
URML,b5fb463a-4eed-4aa0-8ff4-ee20f3234a7a,20022.23
URML,249b343f-90be-4b7e-bca6-e8a3ac14c168,20022.23
URML,4c0018b4-4393-4cbf-a435-bc0fa02d3f6b,20022.23
URML,07746e19-5ee0-4c6b-ad28-fb859ee8ed83,20022.23
URML,192bac36-16ea-4c1f-b7ec-47b09dfca8d0,20018.23
URML,bbcad22f-5089-4c1c-81b0-087780309036,20017.23
URML,e88273c5-aa19-423d-aeb7-6b40f2835702,20017.23
URML,9d9a15d8-baf4-47ae-a0a8-6d012699a75f,20016.23
URML,953a369f-7a47-4e33-b417-07eb68671e94,20016.23
URML,509a09fa-73a1-458c-9c45-3a005e518188,20016.23
URML,1a394f1a-0500-4dc1-9d4e-f91f3cf7216f,20016.23
URML,48c747c4-9df9-4990-99d0-4d29c141971e,20016.23
URML,560ed18e-9efc-49bb-b27f-dfa567240d6c,20016.23
URML,ef378de4-fbd4-4b5a-a5c6-c4b670052d20,20013.23
URML,a6a48570-8fd1-4516-b430-84694b538d01,20013.23
URML,b4977d1b-0f08-4b98-af36-e76782509ef6,20012.23
URML,bf94108a-bfb5-4702-9089-69dbb0b705ee,20012.23
URML,fa11d70f-b178-447c-9f6a-836de18514d4,20012.23
URML,3c09c915-dfc5-4a39-b2ed-9013fb600b2c,20012.23
URML,b1800ff6-d396-4ba7-853b-24901319ab7a,20007.23
URML,6dbb28b8-03bf-4b01-9a70-1edf8e3d6246,20007.23
URML,5a9ec1fc-421a-4218-85be-454466e2e5dd,20006.23
URML,3ab3f053-f216-4081-821e-a8ecf35b7b6f,20006.23
URML,85c57be1-5265-41b2-8a47-891f0f552a0e,20006.23
URML,1beae99a-2891-4496-b356-eac5d245a1fd,20006.23
URML,2034c2d7-0298-4c5b-bd5a-67efb0f1c6b2,20005.23
URML,7dd10ea4-f839-45e9-bd3b-24d68416d6e7,20005.23
URML,fe39a911-98d5-4a0b-902f-90c1176f14a2,20005.23
URML,400211a7-227d-4211-8f85-45ecaee81de7,20005.23
URML,67107247-924c-459d-adc0-2e0f4d7b4eca,20003.23
URML,bca9cf86-4897-4a6c-8b6a-24f5055187c8,20003.23
URML,d8c79c1a-d37b-40cd-be98-6f90da47b490,19996.23
URML,44d769ed-699e-4d75-bd67-3fb9f1b3f1e6,19996.23
URML,7bc937ff-95bc-4bee-a853-e519b5f01f4e,19996.23
URML,a91bc77b-3eb2-487d-a17f-04dc50e42466,19996.23
URML,61617a8c-4175-425f-abc0-ec4a72062475,19996.23
URML,9d2373aa-8157-45ce-b3dc-3693f5583dca,19995.23
URML,2188e137-e37d-41ad-9255-815a742291ce,19995.23
URML,fd2e0f21-ca6b-4fe1-9da0-bee4a2cd2290,19994.23
URML,418a055c-b0db-44e6-b92e-7894fc3147dd,19993.23
URML,39d9a3c9-92fa-4cc9-b151-05e2c8959613,19992.23
URML,dc87008b-909e-4731-83a5-b78b92c934b1,19992.23
URML,168f828b-5a25-4de5-9c47-8fb0275cf3d7,19992.23
URML,c5ea9553-30db-4f5b-80b2-9c5315c1a667,19990.23
URML,39475a4d-c1f6-429d-944e-99e03fd83bf1,19987.23
URML,a2f2dc42-4ae8-43dd-a853-17a87d9e3e73,19987.23
URML,9d4061c5-8437-46e7-923e-ab27c2260f60,19986.23
URML,40ea615d-bae4-48ae-9477-4c8bff56409d,19985.23
URML,64d003df-738e-4280-9f74-bf0f8e8e2cf7,19985.23
URML,a4ca3689-5bfb-4419-9372-a9ccf55a3da6,19985.23
URML,e9a7a768-9dfc-41fb-b636-75920a549d83,19985.23
URML,44fd39f7-66d9-491d-82d0-5665a32dec38,19985.23
URML,9a9a44fe-f42a-4fee-901e-9f0db583b77c,19984.23
URML,b9ffc544-6e2e-4e48-b0a7-62fa8352131f,19984.23
URML,c0f8b688-ff85-4258-a1b5-fad2444b02af,19983.23
URML,9bfa030d-427f-43dc-b02c-ada5ee4db058,19983.23
URML,c457073f-f766-462b-88e4-8adc963ac06b,19980.23
URML,d4d88748-d99e-4b3a-bcf0-0370ea209103,19980.23
URML,453cbe05-0951-4464-89ae-5add1a539b4d,19980.23
URML,060ab348-952c-4b7a-b592-a6adfe812a0e,19980.23
URML,51897a7e-f83c-4a04-a4c1-a6fdb5c5aaf4,19980.23
URML,55317425-8e6a-45b1-a029-62d9b8339717,19979.23
URML,c3acfe22-eab4-42be-89b9-c53a855c4e6d,19978.23
URML,980c1ccb-7c2f-447e-9dcd-b1928b69e9a9,19975.23
URML,40dbf7e6-1717-43a4-8df0-913ee9a8cfaf,19975.23
URML,4ffd4f86-a678-4c26-8937-4d0faf8d488a,19974.23
URML,b721d4a5-9e87-4c1b-aea5-b122f55e2580,19974.23
URML,6f3baa14-6917-4818-ab30-16f7225a6dad,19974.23
URML,08c45df3-52bb-4e6d-99c8-f929fd112250,19973.23
URML,7ec675fb-eee0-48e8-96fa-a80901561d68,19973.23
URML,4720e3b0-6d16-491d-ad95-d67d23eb53a6,19973.23
URML,778db721-2452-4592-bb72-e9590db25544,19973.23
URML,5005d270-9862-4a3f-b671-83a31cd9435a,19973.23
URML,7ba93d66-88b3-4f03-8ccb-a8ff7b3c7d15,19973.23
URML,32b91af7-d328-4a96-a54e-d4e34e9e3d3d,19973.23
URML,cd1a648f-5e18-49ec-af10-a5e62a0ae4e9,19973.23
URML,0d85826e-c094-4a6a-87e5-2e2e1c823603,19973.23
URML,a179008a-2503-4630-b24a-b26820fd7eae,19973.23
URML,ba386d0b-b849-4ca0-99c7-572ba16da6e9,19973.23
URML,6fffb16f-9cf5-4089-8a96-6f073d5c6a83,19972.23
URML,cc07b6be-8a95-48b0-aca0-2ba294950204,19971.23
URML,4c3a67da-31e1-4aa0-b09c-4425131efd1c,19970.23
URML,c5267048-747b-4811-ba4f-f6808e827ab6,19969.23
URML,c2a96bd6-0d22-4b42-a12e-e99f29096ad1,19969.23
URML,6d5b921d-32c9-4dad-9d2c-f62e557482da,19965.23
URML,ec281f00-37ef-4d59-b512-5eebdbd6901c,19964.23
URML,cf13f5dc-8586-4736-9113-4c4eb1d42f4c,19964.23
URML,58787627-7f84-40a8-8130-87485fbbe79b,19964.23
URML,38f4acc3-abba-4e0a-b267-ca70cd559e65,19964.23
URML,e5414685-7af7-49f6-844b-7250759f551b,19964.23
URML,3f5c7646-22d8-4908-a1ce-b79e254bc05f,19963.23
URML,7622a72e-07fa-4a18-8bf0-ce76b4f377ee,19962.23
URML,c1f5b262-d574-497a-b60d-1da65f7ac17c,19962.23
URML,84b97421-8c6f-43bf-a950-8a0988fc7d6d,19962.23
URML,708375e8-3010-4b91-b23c-bebe16d109fa,19962.23
URML,0a19da14-b0ff-4462-9979-293fd8c06e89,19958.23
URML,816605d4-3ae1-4389-b598-3dabacc7162c,19958.23
URML,b7bffa4c-549a-4f28-a88c-5dc633416a6a,19957.23
URML,cbdcb836-6f91-439c-80e8-a0260a183296,19955.23
URML,1e77243b-2825-4c95-b73e-72c8b148e612,19953.23
URML,a5896665-84e3-417e-bc3a-20c0f99d9b80,19953.23
URML,b80ecc27-48a8-4f9c-b807-33f25af79ed7,19952.23
URML,d6830dd5-25a0-4598-a92c-d91d86d2a3c8,19952.23
URML,3b232d1c-c4e4-4bc7-8c35-ac2e45ec31f2,19952.23
URML,92c3e923-fa7b-4795-aeda-9f15a60ec4e8,19952.23
URML,b2682b27-d323-47e8-9e2a-08a9231ca7a3,19952.23
URML,e2d66039-dba0-435d-a40f-3b59b28373ca,19952.23
URML,6e3f1bb6-5f56-4170-a0c6-137cbe877587,19951.23
URML,09f5119e-6f0d-4964-b9a7-cf2840ca6966,19951.23
URML,074c99e2-6a63-4eb0-80fe-b24e2accb3ae,19951.23
URML,e1bb846c-e9c1-4391-ad97-ba09ce8ce1bc,19949.23
URML,6ce93c1d-d7d2-4ca2-a9c2-3ee49527643f,19948.23
URML,a8fcfec7-d422-48b8-9e7e-61b332464e9e,19948.23
URML,1f0db0e5-2d3c-4e47-8dec-918fd70eb084,19948.23
URML,58001619-95fc-483b-af45-c0c8db51613a,19947.23
URML,a9cc6576-c9c5-4b7a-87bd-0f6c9f36cbfa,19947.23
URML,536a1680-7866-4ea7-87d0-db27ffaec5db,19947.23
URML,8b4952bf-9ac8-405a-aebd-66b17037c59e,19944.23
URML,71a08fc2-cd6c-4ae7-af5e-accf23d6d2f1,19942.23
URML,6daceb4a-249d-4553-a516-b5e7a105e3a9,19942.23
URML,bc7619f1-3a38-411d-8c99-9fa902292ddc,19942.23
URML,64206244-f891-47a3-b79d-def9f60983b8,19942.23
URML,f63d14f2-faf5-446d-80af-02add1a95fbd,19942.23
URML,1a98803d-a77b-4ccc-a031-8d4d941dc790,19941.23
URML,5dd18c85-b4e0-4930-abdd-804e6dc2c7ab,19941.23
URML,4614922b-2146-450c-9313-1220fdd0acb1,19941.23
URML,dd6d4680-c614-4490-ae1e-47207892e6e9,19941.23
URML,97183907-4423-42dc-9ca6-0912030edc71,19941.23
URML,bb70623b-7cef-4575-adcf-fe750f2dd4ff,19941.23
URML,d2fb661a-fb4f-42d8-bd8a-e4d8f67fbc8a,19941.23
URML,dc6c9931-a1f5-452a-a7ff-3688255acd62,19941.23
URML,819e4708-fc42-4263-9807-dc6f732b838b,19941.23
URML,c4c55ae4-afb3-4e70-a7a7-be8fe52ac7e5,19940.23
