guid,Retrofit_Cost
a8cea0e3-4566-4879-8fe9-9a8a9dd11479,15614.23
f24cc356-7749-450a-905e-c814fc59c704,20451.23
c465c03d-0c12-4192-b091-6ca9fe447717,19877.23
9cd946b5-e611-4010-89fd-53e79081cb29,11829.23
0b4d26c6-bf1a-4f41-acd7-f2df3264d2c5,16933.23
176e96ed-903e-4b89-85b2-7737c59fc09c,27978.23
77c0d811-684d-4895-9153-4175e8b5f0d0,18840.23
6abfaccb-53db-4978-a393-65e8e862cda5,20980.23
8f5b6e8c-af9c-4231-a7fc-1ea73e9cbef2,23538.23
385bb968-162a-4c46-ba5c-72b6d7efb214,17249.23
44cb7f2d-bd8d-4d75-97c8-7145168a1d3c,25676.23
eb182a30-ab4c-4b2d-b4a0-7179c816c743,10844.23
50c8d492-af91-4bc4-876f-c7b0f4552727,18461.23
9d1b3221-09a1-4089-b29a-d3ab1dc48af5,13689.23
07dbbb3c-3575-4640-b7e3-22e011644dae,16415.23
eb45d637-5c9e-4187-bb2d-1a8233636f2b,23858.23
4966be06-29e8-45ad-93a0-a55e37d7f79a,16249.23
90dda269-1934-41b6-9624-35b0db066f15,22604.23
0372e7a3-a6dc-402b-b81c-d887a1891727,17502.23
6874d997-8c06-4d6a-9edd-6956adc2e732,15010.23
18ca29cd-2550-4d50-b9f6-3f6246c4da74,23443.23
b43271eb-9920-40ec-a4f0-b1dd2c51a155,19234.23
7dead9a9-0f65-473a-80f5-fc8878461f47,21012.23
d42f9166-f284-44a4-9cfb-618df05bf291,23250.23
baaf702d-5344-4894-bcb7-bbc9d6e1de59,22517.23
072de7f7-e37d-4577-b314-6a7b543321ee,18400.23
82bc6472-63c7-4f5f-a24a-4bb23400bcac,25024.23
42f81b7e-8a34-4240-9b66-fdca2ddedbf8,18254.23
ea4eb759-4825-4414-b75b-6f0fcd77f540,20785.23
b4370d41-95af-4321-88a5-4d454431656d,26623.23
dbe7cab5-9626-4072-a9c3-3d6fc43cdb37,19927.23
95a43f58-77a8-4a83-8f9c-0dda9ef26f22,17063.23
6baf2e8c-6b6b-4136-a9a8-e048b357f8fe,25063.23
c8165f06-8b00-4604-a3e8-b68c07238c1d,24383.23
caa083d0-f495-4666-980d-51a776afa29e,14068.23
197fb0bc-b9dd-49f8-8037-56d61075cbad,18782.23
7f828dce-1ab1-4a7a-a1d7-035f964ca090,36531.23
d38f44a9-844c-4265-8853-2b892f8d88ac,17249.23
11f77007-eecc-4f96-b1a5-2100e0dca0b5,15010.23
73bc747b-f32d-4f3f-bc11-25a077b0340e,12036.23
f8a1d5e6-8596-4b37-adc4-a461890503a9,21564.23
88813b7f-097e-4c7b-b847-6e6d004505df,20511.23
6b706216-988e-4f85-9085-6ff3c56aadc6,14673.23
894dc42e-9d26-4f12-be62-84f92bb3705b,21749.23
8ec6f352-cdc1-4c7c-b53a-b7fab304586d,16664.23
a096657a-bf4d-43c8-932c-70e662322e88,28506.23
e234f8fe-989a-48af-b1e9-db7358ebae56,20362.23
627ddeeb-2b1e-415c-a0f6-fdf54ffc5ecd,18628.23
f31fe83d-60d4-410f-b21f-3f7be8aacb57,31919.23
2cd6489b-058a-45bf-b673-2489700a6a6e,19281.23
361e97ad-d5ad-4064-bf94-54f04b2934ab,13096.23
29fe2af8-13ca-4de6-92f7-2f954238ee5a,21711.23
a7021a35-f0d5-48f6-b380-708532bc57aa,20365.23
a2ac88d8-afb9-4f4f-9c7b-d3c8cfa3e9f7,21013.23
f33c5b16-0491-440d-bc48-2c3379f2e736,15755.23
b9c5ad54-bdbc-4227-96a1-d912d242107b,18146.23
eb9cdb41-6bd2-41b9-bf18-fff9ab5ca33b,21722.23
546765ad-7ac4-498f-911c-c6a86093c09e,11267.23
fdc35ff3-765e-4fae-9eec-6bdefc65fe35,28028.23
d3ada0b5-91e6-4376-bd78-8e2cc1c43890,16870.23
0a1280a6-15d9-4ffd-813d-d976ab9424e0,13148.23
0c29bb55-3940-4742-bb15-506afd040780,14588.23
81c69769-29ed-4eaf-abb2-3a7d23afd72e,19323.23
d07ec5a8-1156-4076-a845-9a07e206655e,28206.23
2d78cf8f-f005-48ff-adda-b4e8ee63248d,19423.23
693d2709-bd2c-4bdb-8924-06c2926860cf,21823.23
2fa7aea8-e1b2-402b-b3ea-7127f1629982,21959.23
b4f5a90d-12ed-4c7d-8996-34285fc98878,16935.23
1c696594-2928-487a-acbb-8e3c2a55456d,13685.23
0cbc91da-532e-4fe2-b049-88a12fe385d9,16390.23
608c6622-4237-4701-b993-1da0ae949b23,13213.23
4a2b8336-c2c3-4279-9b13-f61942be6501,21811.23
264eac16-1c5c-4965-b7b4-99057d48bea3,17806.23
8bcb91b0-583a-48ab-b98f-0c20e1d54b65,15989.23
9224423c-e590-4e7e-9686-ab1c8b6dbe6c,15777.23
40981b8c-d154-4bd4-aeb5-b3b685128af8,18157.23
dc84912c-0764-4d16-9f6c-a8111b59114c,17396.23
174cd4c7-bf3e-4362-9560-145a60f397d3,14068.23
78d034ce-32e9-4037-bfd0-93ddc1186e11,14935.23
5fcb990e-97ed-468a-bbbb-8aca8fcae88b,16187.23
0a016845-aeb7-4961-8211-e53213242086,16933.23
6041fbe3-a034-4f23-8533-5a877693dad2,24410.23
a08eac38-72a1-45c9-b4b7-a7e30afdd8da,20678.23
09300b5d-7cfa-4e7a-8290-6396edbcba92,26840.23
0d2d6725-761f-4262-a6ed-51eeec866382,12480.23
ac665e17-93b1-45c7-9d80-3b65a4a8c22c,14068.23
62968aa5-db8a-4364-ac22-0784ee04c233,18795.23
cfb6fb50-6c6c-45d4-8a6b-c836f63a4242,16481.23
bd02a2e0-1006-4740-a8bb-f0301a850c3c,26723.23
df6d0a4c-b5fa-4eea-b3f4-e4ba1e8a05cc,14187.23
15bcb20d-d180-42ea-8061-13781497b9f1,14187.23
6721b4b3-3862-4648-acca-2c9d386328f9,14326.23
34cf1acd-eba5-4624-89b0-3d190d056476,15010.23
79138dfa-f3bd-43b2-bdda-259b0b9594c9,18185.23
dd84d7d9-d8fe-4021-80f4-84565031609a,19590.23
a0fdd6a0-70e2-471e-9b8d-ede607c1153d,13419.23
aff02948-b33b-4e22-89d3-8eaaaa57769d,15419.23
bddf25e7-6cf1-43b9-bbbf-1dcf2a88eef6,16184.23
482a1570-4531-4d0a-a537-f061b1ee0ff4,19033.23
36def623-e060-4cab-8dcf-70e6ab0685c5,17292.23
0ecf8f49-342d-4db8-b9eb-74a5c12a1d7c,14597.23
5eeea557-f513-473e-9370-ac85129c951d,20571.23
c1076b89-0024-4fa6-b88c-8fc06adad483,17714.23
c2617792-8f78-4cb2-a74c-343cdc30eab3,22662.23
bd3122b8-65dd-478b-a245-7e162cb4a339,22263.23
809d1afd-9d9f-444c-8fbf-73e667a53a84,23586.23
ece157b7-636a-4d09-ad65-3c251767be70,18718.23
61fb7831-e1f4-4f60-8326-e41728f63411,20608.23
da5380bc-0d83-414e-9e2c-be4163eb4357,16681.23
7e92acae-3e52-4d14-8ade-c45642f3266c,12289.23
d31c09ac-5c1f-4d91-8fee-bb63677212e6,22835.23
a8aae0d7-e2f9-4c62-9aa4-33e98a5a140a,18534.23
27bfc56c-3df8-4af2-93e4-adbbda0ba188,18524.23
3860d0e4-e408-4123-a447-3afd4c6b66ad,14739.23
558fb7e0-e7ef-443b-a084-cd3b4aa63f55,19882.23
ef4f8f78-c23f-4555-b607-14899b2bdcc9,17745.23
b22b236d-a554-4763-87a7-3686df6b84ff,16328.23
28782bf6-4d67-4a94-aad2-f63816744349,18228.23
8812646f-8ac1-4bdb-8d31-31305249659f,23544.23
a511ab5f-b974-41e5-86dc-60a05dcdf284,19882.23
4d83a4a6-d8ba-4949-9ad5-d5dee694022e,16133.23
2ba0aeab-893d-45e6-b51b-5a47aed8e653,21436.23
105d259a-5617-42d9-8d0b-42a31e4b409c,20311.23
086f3b0f-fa5e-4d75-aa92-e632ae9786bb,21131.23
4f3a492a-921e-454a-8087-459e986b9e66,21722.23
d35873bb-b728-4928-be8c-3aa9ff464d83,17351.23
04875604-6233-4586-aee9-4d2f09dd6596,16215.23
90892947-0901-4229-8037-f91688c664da,21192.23
91d925ac-b85c-4b61-9935-fa94d69883e3,19336.23
43e9de37-28ad-48bd-9998-ea7e7f13da97,15966.23
762f0220-2a34-452d-ae4a-e8feae8fa235,28022.23
f86446f6-8309-4745-8395-9d09f55135c6,17529.23
66d2a54d-9632-47e2-994c-43b0f5ba0396,23516.23
8bb9420d-2644-48db-a279-a2389ec392c7,14930.23
cbe30492-1130-4fb3-acfa-05dc41ffb232,28547.23
8b7da9c6-67d3-4bba-9dcd-b34a7599acaa,22375.23
0aca9bc0-9ce5-4403-bd63-644e4bfb274a,17874.23
82c634e4-7136-4dc8-aea2-d5cb0c85ab75,23171.23
b8ba54fa-4606-4cd5-9cdf-4e07779fb685,19336.23
d8b229af-14eb-4541-b8a3-50e299d9f245,20543.23
19682f82-f0d0-4618-9b5e-b29c510dd187,31003.23
be20cbce-1dbf-420e-8cc4-d46832d49faf,23964.23
8c96aad8-5bbb-4d6e-8456-74fad6959f0c,19486.23
699524eb-f49c-467a-ad48-0a794045710d,29741.23
d3bdfbd9-f97f-43ed-b772-a6a71be05186,15010.23
ce27644c-b734-4985-843a-bcd3d3945520,21810.23
928e3e60-09ea-4c74-a003-cbb51765b322,17396.23
aee96c08-8438-4979-98c7-f79801d59fd2,19780.23
5c181167-9c3a-444b-8817-599d9f9e13e4,16427.23
5dda03e9-15f7-4468-aff1-8c7dbe030356,21782.23
68ea2c30-5b37-4bf0-a6a8-e87fd9ea6d0e,20132.23
a14205da-02a7-40bd-8dc0-a07e5d29cab1,22754.23
a8aaeb47-c153-4611-9413-56ee81b59ce9,18254.23
57ab86d2-2c68-46ac-979b-b2982e8cb70f,18157.23
515a0c20-7388-48a7-8a07-1146fdf95b96,26453.23
5b0e9963-0b11-445f-9b13-cea8d5a7295d,26973.23
2c2a3470-ccbb-40f3-bac1-3508e5d7a551,26502.23
6dc22768-29b2-407d-a57b-00896f233493,15419.23
07aa3709-fe8b-493d-811a-709fe72a0431,17443.23
78e19c73-50d3-410b-a692-87bafff2d4d1,14420.23
17882bc1-30ba-4e50-916c-4cd96c2b0ebe,20316.23
0c10147b-acb2-449d-9f97-7d6fdc8e6936,19878.23
82b0ccd4-b341-4fd7-94e3-160eaed8498b,15852.23
9d4f48b4-93e4-437e-a2ed-0537db7f851d,27021.23
6fb964cd-1e3d-4ac9-811a-0e8ae5dd8a79,16995.23
a7905512-f11d-4e09-9f37-b6f4bc8d0d06,20212.23
f67c44e2-6592-4902-9e76-5c6799a849f6,12121.23
cd7b09c4-6d6d-4b96-a402-764c1658f0bd,17832.23
e9d5320f-e5a3-4628-8230-18afdceee7fe,16011.23
9a017e20-ef46-44e6-9455-760caa6c2443,15393.23
51f8a3e7-c5b7-451b-9cff-30399634b43d,23522.23
0d1d8b01-cf6d-4446-a794-70730c6d3cb6,26438.23
d69078ab-6caf-4330-8785-3fa3dc2ddbe0,11176.23
6ca5502c-a010-4b68-a3be-7de8973b13d5,14068.23
1a14f544-8255-46ef-b029-6122d6c9a9a9,27183.23
3663379f-fb6c-4a12-aecd-b4327f6094fc,25108.23
6f637f87-6527-412c-a567-6816ed5d3a1b,20294.23
2698f726-5ab6-4590-8f1d-8ae25d3280ae,19930.23
2cdf08b4-b9ba-4b7f-8d02-c8e46afe3afa,19542.23
c332c750-795f-4f85-8e42-ca701c035672,16870.23
820309c6-1ade-4f27-948c-084cfedeaeb1,23261.23
1ff1e41a-f891-4014-a9aa-b5b711773420,18524.23
7098ea14-549c-49bc-abfb-33473eff353d,17810.23
8f80a8df-d030-4b92-bc07-832361a343f2,17745.23
ebc306dd-a14b-40cc-b656-97323f851bd7,30247.23
7c76b5f4-85d7-41d6-9310-6273b7900230,58030.23
c2f0a488-105a-4ad1-a35c-f3a41aaed3ce,19747.23
65e094ad-bd7c-4e1a-ab37-b7addcb2f58e,17443.23
742fdba3-c06d-462c-bcf2-eb4297651e45,17459.23
b88e57db-0dcd-42fe-bdeb-f1d3a6dbc1e5,19207.23
01559238-f212-4a1f-bf2f-bcfa07de6a28,21370.23
e15afec2-ef43-421f-bddf-53ae0ecbd7b1,17615.23
186da304-d6e5-4797-a6ef-54afb53a0207,22979.23
4e941d96-707b-4740-ba9b-79a4899b68b3,18813.23
9667c323-ee06-45f7-a6b5-5b1899b2aebe,19072.23
fd697dbb-e29f-4ae2-a7aa-d9b322c1df74,20192.23
bbfe9e7f-e848-4ebc-b0f9-06c1c9cccb6a,25849.23
d4613c33-9666-4b92-84eb-495d92fd431c,19509.23
9da373cf-7975-457e-90a9-f86d14b1795a,18209.23
4066882a-5ae4-4bfc-b558-410f9fe3f150,24988.23
64fa890a-6fa8-4a7a-97db-123ab1e001e5,20726.23
3f969d01-35c1-4aec-9c51-1b9067899457,13880.23
4408d911-857e-4f23-95d0-d5fffb2c542f,17602.23
c47655e4-4b6c-451d-a254-49699ebe14d3,14739.23
f3d95a79-b34a-42a6-ba00-dade7b66af87,20624.23
0a256ca7-d9a3-4732-a44a-f63d0c4a73cb,23313.23
5a01a319-c118-4926-863b-40c6c218ad01,20785.23
7c9e43dc-a0c3-4be4-bc8e-6adb2bc87041,17745.23
546b983b-b026-43cf-a1f0-c49eeece2bff,23890.23
360e83a4-e171-4dc6-9829-bde53f26034a,16664.23
b4bb22e2-b915-4791-8f59-bf8815434b5b,16664.23
66b9a6d5-8a38-44e6-a285-5cba3a9dd73c,14118.23
95b2e8ba-db20-4367-8649-55e72f392cef,23699.23
def7c083-5029-4de2-a382-80dad483a7e9,18254.23
64b6ea9e-801b-4b8b-be66-a9aa13054042,21213.23
7cc8579b-d97c-4481-9857-951f82542e61,17459.23
7b62e779-d332-4246-bb8c-71223cc3cb71,22310.23
38e3b7a6-1216-4df1-9074-8150e0ef54db,18541.23
f92dd233-aa41-499d-af3e-cdb95d8c0b24,23250.23
3751ab41-9c9f-48b1-b73c-38da3b453418,14134.23
ede7bc6e-d95c-4636-9a7a-ff0daeecafc4,22301.23
63135973-5a30-4e7b-9570-21471c0f16ff,22282.23
297cff4f-de30-4eee-8331-d2407f5fea40,9698.23
e553f1ca-3bfa-4237-b000-30251738c85b,23649.23
021c7ba3-144f-4895-b4a8-174cc42f8686,19401.23
33c4dd40-1f0c-49bc-b347-e92e51660fc5,25371.23
d4e8bfad-ecc0-4de3-936a-17f9bb5df726,17183.23
2b818e45-77d3-46da-a2c4-e6bc009323a1,17010.23
fffc3118-859a-4f41-b3d0-6aa6099eda27,25522.23
c9c698fd-fe2a-44a3-bf38-4fda48835c24,18526.23
e6086dd1-bfcf-4dca-85ea-b311ee4c3e65,16811.23
944dffe6-214e-4987-9698-b28aabbead49,14068.23
8d63082f-eced-4f43-aa44-4230b5726d6e,16455.23
d62c1ebc-b0fb-4d30-95be-2a93dca68489,21962.23
73d09ea2-02a7-47a5-ae33-d0555ef1c0b1,20180.23
cfb04652-5cb8-412b-b288-fa1e986bc54a,14366.23
59b10447-b781-429b-8516-c9a6ac651b42,17431.23
74efa8b1-b148-48c6-b163-08426b9d2d02,15513.23
1de7404c-d0ba-4831-9899-a8b157afbb94,15751.23
2b86b082-cb76-414d-8815-7601ee5b2f2f,14203.23
a3954f88-c093-4d8c-8ebd-353ba419cf1c,13419.23
c3da5f2e-1655-4c3a-9973-d7019fcd060f,18336.23
35c8d636-f9c1-442d-b374-64bfc843a430,12305.23
000c3aac-1233-4687-9155-0e31ecb829ea,14273.23
306886a4-9af9-441a-89b8-60053af4df5b,18524.23
f09cf762-e63f-404f-90c7-5ca7860db519,10889.23
55d7add4-243d-4a28-a34b-d9ce2d6ef559,14965.23
ca1a34a8-f044-4f91-b4ca-31147ec69835,19151.23
85e7915d-10f0-42e6-bd64-c33dc024e49b,24702.23
2f72ece1-c526-4cf2-8dc9-7609894d271d,18059.23
10becc1f-5b0f-4490-9673-393c3d869b68,15659.23
51d55927-ced2-43ff-9cc5-342de8b32c9b,16003.23
6b1d3fdc-f6dd-47e9-a1fc-64d0879d20bc,19087.23
c248e431-5320-4316-b662-1157db430624,34208.23
edc3c720-e146-4cbc-b5e9-87dbe7b7151b,24977.23
83573fcc-83ba-4f14-8f2f-2cd1ab6cd624,15616.23
d5a95f5e-116d-4f05-8a44-517fd588d83c,42075.23
8055d679-13eb-4d5a-8676-12562c606e84,25268.23
b758b94a-183e-4719-9a60-02a1de84321a,16941.23
91cbf644-dbce-4394-9440-7a0a3b59ef9c,14821.23
403ed3ff-5fee-40f7-9fe0-9a659e99c3fe,15453.23
102a30c8-b6ad-45b2-b8ea-d7a113c57add,14210.23
e084b972-d3ec-4156-afd6-466ab9dab955,19460.23
9dce5d15-ac23-4ac3-958b-1878da0bdc0c,22460.23
2e99ec5c-418b-4b79-9ffa-948aeb12544e,19564.23
38b98598-80d3-4849-88ad-a6d7c5621495,13689.23
9d68f7bf-ad6f-4f78-8d2e-93f6e9861341,23813.23
10392ddf-4bfd-434f-94af-b29dcba46782,17204.23
40d62af5-33e0-472d-b142-9b8557af3c62,16265.23
a98b055b-28b2-4571-b00b-9d3c30547da4,22578.23
2c4381ac-c79a-4f23-83b3-9e3d7948078a,15419.23
29916725-1726-4602-a739-dc6efcf45ac2,28142.23
367b985c-cfb6-48ce-b94c-69504eeede2e,15276.23
92566e62-eb55-4c69-8875-4bedb3f1d6bb,23414.23
c66975bc-d636-43cf-a0bc-e26543a7e4d1,21780.23
8ee2efb4-fb53-4c12-b7b3-ac53efa8f3de,15614.23
1f1c372d-b0fa-4b3d-9132-321edcbbb250,17204.23
6e41dbed-6a33-439b-817f-c9012ed8ee31,23405.23
b0032e7c-b497-4c04-8b56-b0d397e366a1,19829.23
f813a5de-75a0-4f09-b70f-89c57b207818,15980.23
c93cc4ec-03d7-4be7-a484-d2586a81b602,17638.23
f39380ad-d9ef-482d-b5fb-c8999462d5a7,20651.23
dc94c79b-91d4-4758-99f1-52ea531caa1d,11581.23
70d8999e-eca9-4a27-be46-ae198c8305aa,17541.23
ce2e3b6f-5854-4f6d-92a8-41cba338a977,13916.23
7d40fb6a-e238-41fe-a5da-0f919c8d393c,14138.23
dce40519-19c6-419e-915d-32b767765871,23085.23
9345f0e6-25c9-4b17-bb5c-2536c563c452,19077.23
4d3c67a7-d02e-40bf-9e95-4f1011eddc8e,20709.23
b6d23642-758c-4598-ac46-7e44cc516ae5,16086.23
efaabf68-12a2-476d-82ed-dd767217ec31,17443.23
eeb82bdb-74b4-4427-89be-40682fadd396,23137.23
1ee5b3be-cfda-4bae-86e3-e788a5ddc329,21466.23
92fb8a91-fe7c-4105-836e-7c94d180066f,26736.23
22f657a6-f99e-4206-9f77-7200175c3932,20931.23
4ea85ef9-1c84-4858-b7e6-80879971bfbb,20180.23
3ca2e2a1-0e21-403a-b05e-ca6e572009cf,20927.23
922da3a3-47dd-45f6-977b-6fc124b65241,16102.23
94754e53-6787-4fae-8ff1-fff9860a9a34,26848.23
45454b5c-0add-4262-a0c0-f21d17d8269b,24654.23
4bcc3eb6-b807-4c04-af60-562a397097ca,19033.23
9e7fe717-ec9b-4617-8994-ce52f4622304,14965.23
39175829-1ade-4cfd-a94d-d39f304ab408,33090.23
6620499b-55b5-494b-bec9-7991936d8f37,22718.23
58c90ec8-5ace-4b6c-aefe-f6ae8fe0f374,18348.23
0345adb1-1aab-408c-bfef-1ee14a09c0b2,16241.23
6b6475e4-3cc4-41e0-b341-b763b8bec583,20783.23
2fb0d32d-a730-48c6-9b35-d0935da0dae3,24051.23
3d055536-63dd-40f4-b0a6-022cf4967c4e,17713.23
d927a32d-48ed-4dc8-b7d8-575ddfd0bd30,14215.23
932e8f4a-963d-4b55-91c7-0ac800e52234,12095.23
eb8067cc-5932-4121-8019-002cccfcdf72,20315.23
400ce8cf-8447-4aba-ae65-a018ee75fbc4,15345.23
997e4bc3-66e1-4be6-a846-d10dabc386df,17540.23
280b8095-153c-4cbc-93a8-cb0cb6ac6721,19776.23
8c4f0dcf-f699-4b66-a76e-960977f622fe,16999.23
b8be50a5-683e-40be-9a37-a6021fc84a32,18987.23
e628e64c-a86f-4f64-b972-901bab5796c3,16933.23
70373db6-a9c4-4d69-b28c-fddf7b487971,17385.23
6ef4ac46-6bac-4010-835a-24da4ff1a8b7,21564.23
e6167528-3a0f-413d-9a60-7c39a086a9aa,22662.23
cbd292d8-5b81-4689-86b8-c92f389a5985,12878.23
4da3fc81-9053-4404-b62a-3b301f5d8ded,9413.23
f90d88e5-4482-4069-9272-e188cd554b65,15875.23
ce4dedf0-a047-4a78-a54f-922718967446,21819.23
9d0913e1-f331-4e4d-b2ec-7cf34d8376de,21206.23
6cf40073-a49e-4323-9f74-5ce39d37b781,14203.23
dd8797f3-5acb-4b85-a4ef-bbc5ed86ea8c,24441.23
7f6029c4-39bd-4d76-bf9a-56a034a88602,15539.23
febe849f-b5f5-429d-b49d-5150e4a7b963,19245.23
6a0603ff-07f3-42ab-adf1-9d6b8b39fbbf,17443.23
a9a7ddd0-b400-4237-b954-c3d42dc322cb,17969.23
7ffc2d3c-828a-4521-8e1e-b6c132664429,22763.23
e8dccf4f-c446-4380-92ba-dd6fdf0a9eea,17351.23
c80dc506-e107-4ea0-a69e-aa3ac04df58c,19930.23
7c53ebf7-80fa-44d2-9e80-bf947342dce0,17952.23
e65e433b-5b41-4214-b46b-7fd9a92eccc1,14662.23
fea3ae2c-34d1-483b-8975-dd3173102379,9947.23
32b63c4f-3e06-4d17-84e1-895e1ed2117b,22722.23
8972f383-4641-451c-ab6b-2e768b1a4630,33076.23
686aa16f-1594-403a-a162-38452462a59a,17513.23
d66a801d-c6ee-45b6-b332-380cf7fcb7aa,16717.23
7f8168cd-9614-41a2-a212-ef6b1b556bea,13473.23
148b8d98-86bc-4e21-8eb1-d462dde2dab6,18339.23
efc19743-eba2-4b4c-a886-a85ee88fbb57,17724.23
0f267442-1739-47b5-a0f3-03cd949b8581,29285.23
043e1b00-3a02-442c-a510-cd764da77707,20687.23
ac2ee145-cbec-48d2-9ee7-e62db5ee9742,18413.23
45529c76-4772-4e57-b8b8-b4abfd7147df,18651.23
45bbc961-b542-4a36-a230-cb412ba9f2c1,16870.23
7c1ac5ea-24a5-493d-a2b3-55aef2400e8b,21536.23
7167643e-bdaf-4017-a005-e2c7ed9a0182,20859.23
19c87325-5a29-434b-b79e-0da6a0def988,19503.23
3da0bf45-50ef-4415-8929-76d3fd759b56,25208.23
e5ab7f61-2674-40fd-a425-3459a9c595df,24604.23
4cfa456e-224c-488b-a1e5-37a28ef3770e,19845.23
20a6abd7-9a49-49a4-967d-ac8c26494864,22318.23
3188f7e0-7308-4dca-a0ef-43e7dd9da926,22457.23
65127bbe-9acb-4b53-8412-8be59e4b0403,24651.23
6c3053e6-4c82-40a9-98e4-5c55b3bf8d89,26085.23
b3c4e312-43f8-4e3e-8354-c541bc8eee64,21650.23
808368f6-2599-4460-a0b6-24c99c77cd77,23097.23
a8dc18a3-3b09-4832-8456-7c73c07670f4,15709.23
0e5f2ba7-3ac1-4602-8a2c-8ae08aa19066,17724.23
f8f99714-86d7-4fc1-9dab-0250ba43f05a,23321.23
21afe8ed-9769-4835-b7bf-7717f12864c8,16520.23
8dd02a6c-453d-4597-b60a-dbe2e81c774d,20927.23
12755deb-5886-4fe8-9ff6-9c1b77337cfe,15669.23
e61da83c-6e95-421e-818e-28147dd4f1b6,9298.23
17bf4309-74b2-4274-886b-51882c8647b8,22191.23
bd67ab71-6d1d-4f0d-9315-4c33ca4e7b95,13840.23
d45d19fc-a6e2-4345-a519-c7eb55b47372,10094.23
80b3ffb6-583a-4b42-8ac5-cb87e36d22f3,25702.23
ba24f533-81c2-43b7-bd42-3a7c2a038cab,16979.23
cbf21964-3d20-429f-ae67-0c87b6435612,21922.23
3e1904d8-7b0f-4e20-9e75-fd8056681cad,23154.23
0ce209fa-5a50-410f-8960-9dc537baeac0,65601.23
1d0c3873-65af-45d4-bcc9-fa2e13c9f16d,65458.23
c8ab7baf-1283-40eb-bb08-cea71b4a888a,10364.23
820fdc0b-7cd6-44e0-acd3-4b6792cc220f,19845.23
2156f591-021b-474f-98e9-0d2081bb8232,320392.23
4e8dc7d4-ebed-4466-b80a-ad10a765d0e4,21164.23
cfea5b40-f446-46cf-b8ea-3799d42a3a6b,21304.23
e12fa89c-f5ea-46b3-99c7-75958ea6b376,13029.23
a3eaf8ea-b450-4d90-ae2c-5706397a6a63,15275.23
3ba9d994-5420-48d8-95b0-651b90c2452f,23695.23
e54fa57b-08bb-43db-a548-f7c846549412,18849.23
a435cdbf-8372-4985-b8e0-8defdce37128,19053.23
fab0239f-0f5b-4ad8-ab10-be183e83296b,39992.23
88e88f4c-797a-4f07-b76f-aab72a73b42a,18894.23
36e9ae27-3370-44ed-9e8a-f1d9b643c928,18435.23
f8ce4b23-e677-446d-946f-580ef4346a9f,20903.23
c977ab52-0515-43c3-918a-7b92c7096ed2,10792.23
6ae76bc5-1943-47f4-93fe-752edec3ac1b,21787.23
b56a8c9e-6726-4c49-8703-28a01a780432,15419.23
73ebddf7-c858-4770-a846-222907ab8d8e,11299.23
24f98136-a40a-4f01-96b9-9a3e04964a14,19687.23
8adc28eb-dd3b-49f2-a05a-340c651c22ee,14955.23
296137b1-ae27-4db0-b9aa-ed36892d79ba,20083.23
5826c35a-e0ae-4898-92b3-33abfa2b4449,21064.23
1d812b1f-eb10-4334-87de-dc42c74bcbca,10580.23
b37d0521-4ec1-4f64-ae98-5895b0efc7a0,21072.23
a0600ecc-d192-4145-9b79-7fed95b9b1d6,21564.23
55a55ee1-2767-4d9b-9bfd-57b40e9c10af,31084.23
80481354-ff56-4b65-83ce-db386598a995,17195.23
bcf48d68-2262-40d2-90aa-109facb84c37,10819.23
4b362072-2359-4a8a-ba14-d56d27eb0dab,26070.23
1a393181-0576-4524-b0dd-8535e8b579e8,15702.23
3a441151-9d1b-4f62-884a-81a31c8cc1a8,18101.23
704e2e47-464f-4f6f-8966-059e76c2b87a,15637.23
cbdb51a1-c08b-4322-8ccc-59c7daa987da,18599.23
98830883-93c1-4890-8546-d3c0d9a00fa4,13148.23
f8b10cb8-f749-47f8-99e5-1e94ce7af1f8,17942.23
c3f0b18b-093a-4dce-8adf-e1d8c9f5502a,24105.23
3684ce37-7a9c-465a-af39-e33910207bc9,14965.23
a90f6a49-d535-4c6f-9d55-4d413ebd73fd,14965.23
4459b281-cb4e-48cf-b241-9fa6ecbcaa9d,14128.23
ab7f0ed2-f6a6-4949-9d57-7e48ff04c050,18942.23
9a16fbaf-440d-4846-a2bd-eb1fb83f6a68,14026.23
180b512d-685f-41ea-b975-63d1ec3d0264,19552.23
0955dd35-b0fd-4bd2-9f3d-b1b0de8e9ad9,16902.23
2658b6fa-fce9-4eee-acac-72a15bd57924,16215.23
e9f599bf-1890-4749-a845-6ed210f2dbc9,15852.23
1ad4188c-ded3-46ae-b1e7-7f67afbd186a,17443.23
20530bea-51f2-4c40-b108-f0e3dbccb26b,23121.23
49e9ed25-7e8d-4f20-9681-0f9bf08dbd7d,23154.23
abb9adc7-f8d0-43a4-920d-5fb4f5f01d79,14446.23
55c09e54-20a2-4aaa-bf72-9477e3e2bad5,15708.23
06bb2e71-362d-4b1a-a0c4-d64a6bc6e22b,15419.23
7b116c1e-49d3-48b3-a595-6af4365d4e81,20352.23
d50db1bb-f5e7-4396-a50d-b29b4b215809,19636.23
72f92ac4-8fd3-457e-9fe9-d9039b4f0666,19780.23
3be3221e-d5a7-4423-948c-37726cceb5a1,9823.23
dd5be32e-73a3-476e-93ab-2364732f0897,17123.23
d92a3074-c376-48e9-b08c-4a4a54cf8a55,14068.23
91a93350-9711-40ea-9958-982f1068727e,16870.23
